# Starting test run
x y points n_ticks consumed_balls
565 475 30 3163 15
323 222 31 3591 15
384 507 30 3699 15
276 294 26 3748 13
205 557 20 3170 10
283 500 16 2003 8
415 421 28 3357 14
79 574 16 2907 8
266 493 16 1548 8
57 5 12 2216 6
522 212 30 4950 14
525 496 28 5038 14
136 156 0 1000 0
646 219 26 3896 13
252 489 20 2968 10
705 175 16 3556 8
700 360 26 3088 13
268 470 27 3874 13
446 209 29 4568 14
231 243 22 3564 11
608 4 14 2560 7
38 562 28 3801 14
187 489 20 2555 10
346 50 20 4088 10
488 350 16 2915 8
785 245 26 4375 13
586 16 24 2758 12
272 537 24 2721 12
407 41 8 2764 4
480 583 0 1000 0
458 88 28 2632 14
187 353 31 5172 15
795 499 16 3163 8
449 257 28 4450 13
690 394 32 2440 16
394 246 24 3172 12
609 163 16 3998 8
563 592 4 1106 2
107 415 26 2771 13
415 54 32 1524 16
346 289 24 5151 12
228 86 20 3062 10
571 12 2 1291 1
739 598 21 4341 10
768 18 24 4076 12
798 481 22 3834 11
269 265 16 2097 8
296 90 30 2922 15
99 338 16 1787 8
636 477 28 2494 14
477 279 30 2554 15
727 261 30 4588 13
251 16 10 3532 5
52 46 10 3121 5
347 363 22 2533 11
560 522 30 4900 14
715 344 26 3360 13
369 130 16 2646 8
766 440 22 3308 11
72 517 14 3006 7
122 309 29 4546 14
519 448 30 3286 15
303 450 24 2160 12
668 381 24 4620 12
38 459 32 7748 14
605 19 0 1000 0
714 588 6 2043 3
58 468 18 2447 9
623 495 30 3688 15
654 72 28 2886 14
255 442 34 3606 16
229 539 22 2264 11
263 309 20 3744 10
43 277 22 3899 11
355 285 31 4465 14
156 184 24 4355 12
254 143 26 3950 13
488 49 33 4707 15
656 120 30 5366 14
421 52 30 3034 15
196 119 22 2184 11
367 571 30 3753 15
703 101 22 4328 10
762 6 2 1031 1
134 320 28 5051 14
561 175 28 3463 14
775 114 21 4303 10
685 148 24 2860 12
435 183 30 3446 15
470 499 22 3172 11
799 367 0 1000 0
521 588 28 4269 14
252 494 18 1449 9
729 32 23 5605 11
702 378 22 3218 11
602 364 31 4399 14
295 579 6 1729 3
546 10 34 4804 16
336 430 32 4278 15
437 139 26 3907 13
488 123 30 3473 15
85 428 12 2092 6
126 379 10 2125 5
365 239 28 3839 14
505 437 28 3198 14
674 391 14 2576 7
155 100 24 2679 12
295 110 8 2454 4
127 553 22 2786 11
738 464 20 2722 10
471 93 25 3161 12
535 372 32 1331 16
184 320 30 3997 15
478 471 32 3739 15
196 402 24 3607 12
721 121 14 3636 7
493 267 28 3555 14
496 203 28 3675 14
604 200 28 3998 14
591 319 22 3975 11
547 316 24 2675 12
417 229 37 4765 16
150 236 24 3565 12
749 182 6 1538 3
558 153 30 2982 15
664 439 30 3081 15
163 453 27 4087 13
208 243 24 4402 12
33 366 2 1501 1
394 23 20 2152 10
189 448 30 3344 15
27 140 26 3141 13
568 572 24 4722 12
800 421 30 3677 14
531 240 28 2883 14
156 96 24 3471 12
455 30 18 4403 9
531 381 28 3892 14
663 202 30 4541 15
254 509 12 3695 6
420 88 30 4230 15
104 548 16 2507 8
651 369 18 3589 9
386 335 18 2429 9
79 71 29 6109 13
143 297 31 5093 15
685 300 31 3542 14
219 225 26 3665 13
636 309 24 3496 12
87 367 14 1665 7
406 391 24 4659 12
208 362 24 2813 12
145 512 30 3790 15
156 218 24 3037 12
201 269 16 3434 8
754 449 29 4426 14
533 214 26 2810 13
298 176 39 5751 16
44 135 30 3977 15
635 357 24 3771 11
50 52 26 3653 13
527 7 18 3997 9
585 140 14 2249 7
65 399 12 2116 6
511 278 30 4034 15
4 97 24 3536 12
200 281 18 2962 9
139 262 28 2834 14
240 4 8 2625 4
701 317 16 2193 8
713 555 32 4166 15
663 475 18 2153 9
429 169 28 6114 13
221 50 18 3290 9
378 487 29 5410 14
549 253 30 4460 15
377 359 30 3295 15
483 340 30 2619 15
408 84 26 3593 13
587 443 24 3203 12
419 548 26 3946 13
429 412 22 2652 11
592 571 24 2933 12
329 251 20 2732 10
286 3 27 4150 13
44 141 20 2876 10
389 510 18 3121 9
266 186 22 2996 11
351 541 14 3137 7
25 255 24 2557 12
450 365 24 3331 12
384 375 16 3351 8
701 53 28 4572 14
355 593 23 4990 11
688 67 28 5065 14
715 515 24 5646 12
113 155 16 2416 8
343 121 16 3536 8
488 251 28 3462 14
743 458 20 2999 10
43 96 20 4428 10
778 465 28 4311 14
569 164 30 4023 15
365 339 26 3177 13
280 511 20 2135 10
199 280 30 3397 15
155 549 22 2930 11
471 315 30 3904 15
761 134 28 3944 14
613 556 32 3307 16
759 596 12 3461 6
318 593 10 1703 5
392 251 30 3241 15
548 149 31 3996 15
485 261 32 3374 14
288 258 32 2919 16
524 575 24 4040 12
573 220 22 2956 11
561 315 32 3743 15
756 188 8 2577 4
527 265 28 3002 14
274 397 24 2610 12
479 290 4 1281 2
653 40 30 3544 15
244 432 28 3546 14
623 597 22 4166 11
640 108 22 3664 11
141 496 22 3674 11
591 271 22 4871 10
384 549 24 3416 12
478 555 0 1000 0
363 273 24 2643 12
671 419 20 2394 10
368 403 28 4218 14
623 314 30 3323 15
645 199 24 2919 12
421 560 24 3808 12
543 159 24 3493 12
673 239 26 3558 13
312 354 20 2507 10
775 466 26 2876 13
324 410 24 3039 12
458 463 26 3124 13
243 541 28 2979 14
47 211 24 3180 12
688 175 30 4147 15
427 569 28 3337 14
387 294 28 3371 14
73 376 26 3013 13
476 88 26 2215 13
307 135 27 5220 12
141 26 6 1947 3
750 310 26 4327 13
70 278 18 2555 9
668 210 6 1239 3
642 342 10 1843 5
335 415 30 3553 15
744 316 24 3282 12
208 185 26 2474 13
311 421 28 3624 14
289 433 22 3030 11
756 588 30 3663 15
413 273 26 3346 13
383 587 24 3409 12
750 209 22 3578 11
449 371 6 1906 3
348 317 32 2529 16
255 47 26 3644 13
204 34 22 2487 11
87 483 26 4543 13
20 68 2 1219 1
41 519 35 4526 15
363 546 30 3214 15
734 214 24 3610 12
256 339 30 4063 15
643 349 30 3174 14
219 82 22 2893 11
585 481 20 3253 10
788 318 4 1561 2
76 177 24 3587 12
449 350 28 3748 14
361 172 28 2822 14
643 296 28 2825 14
11 227 22 4436 11
174 404 32 3571 15
547 431 28 4185 14
511 222 22 4278 11
208 380 33 4288 15
199 466 28 3138 14
253 21 2 1010 1
479 45 26 3515 13
304 167 33 3306 16
656 71 10 2535 5
525 561 10 1928 5
211 495 28 4290 14
520 285 30 3682 15
553 589 28 4877 14
79 496 16 2600 8
414 509 24 3624 12
655 55 28 3336 14
409 466 30 4629 15
63 538 28 4468 14
710 138 6 2166 3
426 25 14 2834 7
430 373 28 3902 14
80 520 14 1814 7
62 531 24 3635 12
19 12 24 3622 11
606 433 28 2620 14
219 384 26 3799 13
747 467 8 2696 4
186 244 28 2626 14
121 306 28 4301 14
207 257 25 3341 12
149 422 20 2584 10
374 210 24 2877 12
268 589 16 3042 8
164 238 16 3366 8
133 452 0 1000 0
347 98 8 1434 4
342 8 16 3671 8
474 324 30 3403 15
48 59 26 3662 13
169 408 24 3416 12
629 94 22 3972 11
373 502 28 4512 14
604 233 24 1982 12
562 238 28 2849 14
117 587 31 4630 14
712 86 18 2771 9
384 152 26 2661 13
283 188 26 3767 13
261 211 27 2348 13
69 364 28 3209 14
521 283 30 2727 15
329 567 16 3441 8
173 524 30 4648 15
167 87 22 2355 11
251 227 30 4262 15
564 165 28 2570 14
492 78 24 4536 12
177 340 16 1946 8
766 201 29 5579 13
592 222 2 1099 1
402 52 14 2022 7
234 472 33 7832 15
369 88 24 3055 12
264 259 31 4474 14
634 241 27 4201 13
445 121 16 1970 8
714 341 24 3291 12
128 207 28 3466 14
275 191 28 3291 14
657 556 30 4696 13
770 322 30 3881 14
508 376 24 3385 12
10 41 0 1000 0
568 89 26 3226 13
343 59 20 2617 10
716 362 14 2226 7
691 593 2 1344 1
101 509 31 4713 15
781 462 0 1000 0
222 462 20 3315 10
545 425 18 2854 9
194 173 22 2696 11
362 267 26 3834 13
683 217 24 3136 12
736 41 0 1000 0
754 257 18 3118 9
130 350 20 2662 10
181 315 22 2285 11
177 404 26 3134 13
328 167 8 1427 4
493 404 35 3378 16
90 400 20 2874 10
373 304 28 3610 14
10 392 22 3300 11
345 233 24 3046 12
229 272 22 2996 11
465 532 28 3244 14
432 127 24 2550 12
646 23 12 2676 6
545 476 22 2343 11
745 491 26 4646 13
187 429 28 4884 14
398 82 20 4057 10
794 344 32 4417 16
55 481 30 3698 14
634 154 33 3772 16
671 75 28 2706 14
38 233 24 2918 12
384 129 28 4449 14
412 49 18 2176 9
84 35 26 3680 13
447 548 28 3948 14
742 123 18 2353 9
744 555 18 2595 9
399 66 4 2259 2
18 172 28 3895 14
97 128 29 4420 14
608 201 30 3042 15
380 274 28 2642 14
544 166 30 3240 15
654 451 30 3715 15
106 309 22 2691 11
373 394 28 3513 14
485 37 24 4119 12
22 500 4 1233 2
78 98 28 3195 14
164 249 20 3086 10
674 202 26 3812 13
281 562 24 3661 12
158 12 18 2325 9
696 255 30 2857 15
172 236 30 4237 15
380 91 20 3547 10
200 159 26 3944 13
736 19 8 2351 4
59 557 30 5680 14
639 198 32 1409 16
119 255 18 2879 9
334 93 24 4326 12
762 56 26 4893 13
351 47 14 2254 7
333 316 24 3005 12
469 161 18 2295 9
740 40 18 2415 9
313 154 22 2113 11
285 72 28 2617 14
71 146 30 4249 14
352 504 27 4003 13
319 390 25 5130 12
526 142 24 3845 12
347 206 30 3614 15
36 172 18 2348 9
110 274 31 4832 15
567 92 28 3679 14
566 8 12 2718 6
274 46 25 2701 12
7 104 26 3498 13
279 281 26 3680 13
391 96 18 2685 9
664 484 24 2712 12
745 45 4 1213 2
302 597 27 3100 13
367 185 31 3651 15
69 486 23 4590 11
275 280 24 3636 12
614 495 26 2970 13
228 6 31 5405 14
612 210 30 3760 15
30 210 20 3097 10
397 485 16 2494 8
223 362 26 2469 13
410 100 26 3133 13
66 178 26 4011 12
348 484 26 2622 13
171 329 20 2421 10
156 521 30 4471 15
581 208 30 2675 15
308 418 30 3622 15
328 240 32 2717 16
505 466 31 2228 15
362 37 28 4043 14
411 376 18 3651 9
23 386 24 4395 12
166 20 31 3628 14
376 224 28 3698 14
627 242 28 4024 14
761 124 28 5623 13
260 381 20 3233 10
39 141 30 4814 15
531 147 22 4216 11
526 219 32 3455 16
343 383 20 2562 10
80 327 28 4367 14
452 308 27 3055 13
146 128 20 3817 10
214 549 22 4332 11
430 536 20 3212 10
462 473 30 3442 15
107 412 20 3508 10
386 342 28 3598 14
428 394 31 4413 14
522 544 24 4467 12
276 240 26 2718 13
43 435 20 2873 10
533 545 24 3816 12
312 270 26 2613 13
352 65 28 2653 14
387 403 24 3055 12
126 426 28 3063 14
139 548 18 3347 9
108 239 26 2904 13
42 131 33 5297 14
763 464 32 3216 15
346 402 26 3522 13
160 403 22 2609 11
746 123 18 3253 9
465 288 28 3312 14
81 405 28 3552 14
640 22 24 4367 12
352 106 30 3767 15
225 536 24 3789 12
13 268 28 4741 12
237 16 16 2572 8
50 201 28 3663 14
567 502 30 3397 15
346 250 32 2304 16
272 476 18 3039 9
742 342 35 4233 15
15 43 18 3530 9
316 372 30 3537 15
44 155 26 3544 13
622 512 30 3724 15
131 567 31 5260 14
752 43 35 5538 15
598 422 6 2273 3
637 278 24 3355 12
560 94 22 2901 11
181 108 22 3060 11
461 438 26 2624 13
451 265 28 3227 14
751 115 26 2991 13
701 572 10 1915 5
139 284 24 3008 12
327 164 28 2774 14
168 538 24 3404 12
797 55 18 4872 9
185 225 14 2182 7
191 565 30 4619 15
568 388 22 2989 11
467 497 26 3575 13
399 150 30 3222 15
373 183 28 3584 14
389 402 28 3210 14
305 310 28 4152 14
507 250 30 1984 15
171 361 28 2690 14
233 14 26 3559 13
320 312 24 1793 12
716 503 20 2304 10
789 241 26 3762 13
267 62 14 2404 7
757 61 24 4369 12
675 594 23 2483 11
268 313 32 1879 16
70 368 26 5054 13
403 277 26 3117 13
585 271 28 2867 14
579 241 30 5530 14
27 442 4 1501 2
481 118 24 2342 12
120 253 2 1391 1
650 260 18 2662 9
115 174 26 3736 13
100 549 18 3189 9
438 345 36 4783 15
629 481 24 2840 12
424 475 36 4972 16
765 121 28 3948 14
385 97 16 2686 8
277 548 20 3121 10
27 548 16 2695 8
442 353 24 2988 12
562 569 26 4384 13
451 84 20 3501 10
355 542 28 3233 14
555 408 26 3559 13
402 357 25 3836 12
557 454 28 4595 14
377 466 28 3502 14
26 61 6 2462 3
468 27 2 1105 1
347 66 28 4772 14
151 213 20 3283 10
414 512 30 2967 15
509 95 26 5403 13
792 418 0 1000 0
48 331 22 2882 11
581 446 32 2464 16
434 215 32 5172 15
382 449 26 4589 13
204 158 26 4187 13
384 134 28 5219 13
658 513 33 6324 15
555 84 30 4456 14
267 93 26 4020 13
256 363 26 3576 13
393 470 22 3035 11
517 369 28 2928 14
21 549 12 2081 6
620 37 28 3887 14
744 217 29 5816 12
294 247 22 3004 11
46 527 22 4012 11
25 248 16 2992 8
94 299 32 5015 15
70 135 28 5030 14
480 163 30 4111 15
688 251 24 3535 12
91 491 20 3383 10
682 390 24 4560 12
31 74 18 4095 9
543 136 26 2826 13
620 229 24 3819 12
733 100 28 4316 14
401 409 22 3005 11
400 437 28 4071 14
710 407 28 4035 14
135 524 16 2940 8
724 291 14 1843 7
187 197 22 3462 11
425 411 22 2553 11
628 47 26 2975 13
413 379 28 5298 14
555 37 18 3391 9
222 373 22 3481 11
686 424 22 3117 11
635 425 22 3724 11
771 555 30 4311 14
681 157 18 2150 9
447 501 23 3290 11
751 258 25 3186 12
190 432 18 2482 9
706 338 26 3547 13
427 310 27 4442 13
655 430 22 4105 11
56 42 18 4302 9
66 445 2 1211 1
72 30 28 3155 14
160 471 24 2746 12
175 311 30 4082 15
22 597 4 1947 2
106 235 28 3658 14
453 565 12 2070 6
289 417 12 2233 6
669 387 30 2637 15
269 594 12 3369 6
640 103 20 3231 10
7 402 22 3464 11
652 571 6 1328 3
607 37 27 3749 13
351 286 24 2617 12
572 144 23 3001 11
476 290 25 3106 12
799 54 6 2084 3
338 158 30 4098 15
126 393 28 3044 14
451 79 6 1511 3
354 110 27 2982 13
532 236 30 3789 15
795 381 22 2926 11
438 586 22 2719 11
389 555 31 4024 14
537 562 22 2659 11
472 105 0 1000 0
55 497 18 3118 9
64 549 32 5154 14
354 467 26 2657 13
146 137 25 3162 12
92 174 35 2095 16
625 4 25 3037 12
76 118 28 3587 14
740 467 28 3808 14
252 254 28 4199 13
391 473 12 3233 6
347 138 32 2773 16
571 268 33 4539 16
751 125 16 2210 8
110 222 28 4407 14
704 70 32 5892 14
689 462 28 2891 14
181 315 26 3955 13
676 244 20 3506 10
19 591 2 1643 1
281 548 26 4518 13
167 456 32 3284 16
297 219 28 4224 13
556 123 24 2729 12
220 94 22 4408 11
504 32 22 2621 11
180 309 30 4606 15
252 280 24 2646 12
791 483 26 5130 13
51 197 8 1654 4
542 126 27 3901 13
212 243 28 3761 14
186 588 24 4498 12
73 478 28 4030 14
132 266 22 4364 11
298 389 20 3874 10
57 246 30 4160 14
567 35 32 3305 15
654 515 26 2926 13
653 437 28 3789 14
669 459 24 3814 12
501 216 24 3591 12
198 87 30 3065 15
406 311 24 3378 12
593 236 26 4101 13
24 482 4 1765 2
206 503 0 1000 0
663 219 22 2406 11
37 263 0 1000 0
580 539 30 3791 15
370 476 28 3983 14
490 544 18 2476 9
760 492 4 1834 2
98 259 26 2964 13
442 537 26 3314 13
428 559 28 3038 14
403 477 26 2559 13
496 118 30 3730 15
742 276 18 2407 9
499 25 22 2876 11
770 564 2 1130 1
772 593 22 4649 11
583 591 0 1000 0
274 463 20 2285 10
109 302 22 3128 11
764 72 24 4242 12
432 152 30 3054 15
122 129 30 3157 15
160 194 30 4108 15
143 325 23 3821 11
240 244 28 2541 14
752 531 28 4607 13
251 76 12 3278 6
54 438 26 3444 13
328 592 12 2706 6
374 267 30 3298 15
348 156 26 4279 13
689 488 30 4090 15
525 590 4 1284 2
703 193 24 4476 12
731 389 28 2552 14
649 0 16 3371 8
205 177 26 4610 13
530 538 24 2777 12
488 384 26 2929 13
350 311 28 4028 14
572 503 30 3414 15
709 596 22 4552 11
173 416 24 2499 12
619 565 30 3599 15
136 385 2 1467 1
411 393 28 4695 14
241 540 26 3720 13
620 289 24 2814 12
322 400 26 4548 13
551 80 0 1000 0
443 244 30 3546 15
553 67 26 3727 13
236 360 26 3537 13
760 58 22 3261 11
568 466 24 3692 12
229 419 28 2917 14
12 145 22 2192 11
294 184 30 3204 15
164 572 28 3123 14
299 375 22 4261 11
526 545 27 5156 13
466 128 22 2507 11
149 234 28 2779 14
318 490 30 3711 15
117 563 24 3554 12
739 188 24 3270 12
46 319 26 3206 13
765 322 32 5781 14
768 463 28 3526 14
119 148 32 5847 14
315 496 28 3255 14
783 237 12 2454 6
90 426 16 1852 8
362 368 18 2304 9
224 567 18 3411 9
786 50 28 4990 14
547 242 26 2992 13
329 528 22 2664 11
594 273 26 2134 13
755 212 30 3168 15
621 209 22 3157 11
785 293 29 3276 14
468 92 28 3364 14
671 207 24 3413 12
382 423 28 2803 13
400 269 18 2298 9
40 71 28 3677 14
54 332 28 3394 14
359 99 24 3062 12
403 380 20 2514 10
612 562 31 3810 14
620 365 8 1607 4
364 526 22 2819 11
233 47 22 3172 11
187 435 28 3842 12
265 547 22 3627 11
269 309 22 2374 11
146 443 28 2976 14
747 551 6 1560 3
521 302 28 4093 14
194 510 22 2288 11
526 299 26 3480 13
382 201 29 4739 14
344 90 26 3870 13
74 377 28 3341 14
42 281 22 3438 11
686 291 20 3273 10
267 432 26 3433 13
132 233 24 3570 12
384 89 31 4317 15
510 280 32 2221 16
134 145 28 4141 13
451 9 2 1001 1
362 182 24 2918 12
171 19 26 4045 13
392 379 30 3413 15
644 150 32 4459 15
368 172 28 3161 14
186 557 22 2935 11
570 66 12 2381 6
293 478 29 5328 14
612 537 24 3160 12
357 231 26 3331 13
578 9 0 1000 0
528 564 26 4843 13
178 133 22 3346 11
6 283 24 3867 12
636 246 24 2357 12
747 156 32 5280 14
65 336 28 4119 14
797 186 18 2791 9
116 387 26 4324 13
178 444 20 1992 10
725 142 30 3994 15
191 335 30 3071 15
297 135 24 2540 12
462 538 32 3512 15
281 181 18 2497 9
204 337 30 4446 15
549 166 30 4603 14
651 209 27 2853 13
151 177 26 2659 13
495 284 28 2462 14
224 81 24 2284 12
55 484 26 2599 13
676 100 35 4703 15
604 512 30 3348 14
217 83 30 3539 15
295 260 30 4019 15
61 459 28 3075 14
555 322 26 3745 13
420 389 28 3286 14
600 146 24 3939 12
84 255 26 2886 13
311 318 22 3075 11
711 218 26 3365 13
77 180 20 2662 10
778 39 4 1485 2
742 28 24 4223 12
157 239 30 3787 15
718 90 20 2674 10
436 356 26 3148 13
468 437 28 2924 14
146 398 26 2348 13
115 82 24 3866 12
170 74 24 3040 12
136 589 30 2857 15
699 585 2 1024 1
70 128 30 4062 15
626 111 35 2814 16
365 26 14 3976 7
370 223 8 2764 4
216 338 24 3033 12
198 531 18 3421 9
626 562 22 3622 11
590 109 29 5696 13
37 329 28 2555 14
612 565 24 3633 12
375 364 18 2324 9
622 591 24 5677 12
3 572 32 4848 14
217 123 18 2644 9
657 159 26 2514 13
733 40 23 3962 11
251 359 22 3245 11
232 538 28 4867 14
153 527 20 3683 10
721 52 28 4151 14
561 21 22 3138 11
26 194 30 3968 15
151 415 28 4282 14
155 439 16 3598 8
106 580 24 3083 12
392 520 26 3807 13
658 113 28 2774 14
363 292 28 3296 14
278 260 28 2954 14
564 544 32 3358 16
98 261 26 4641 13
72 69 26 3335 13
374 231 22 2338 11
408 84 26 4594 13
716 574 14 2669 7
514 278 26 3874 13
679 395 24 2900 12
127 453 28 3548 14
41 121 6 2315 3
768 590 22 4366 11
774 113 26 3653 12
624 423 24 4511 12
151 384 30 4010 15
57 348 22 2233 11
501 234 22 2583 11
640 178 28 4667 14
579 271 28 2867 14
592 263 28 3192 14
134 93 24 4111 12
400 178 22 3510 11
570 13 24 4730 12
279 269 28 5292 14
609 372 26 2315 13
197 309 12 2002 6
753 527 30 4463 13
375 281 26 2197 13
28 77 0 1000 0
380 244 4 1674 2
310 395 0 1000 0
99 57 18 3450 9
363 566 24 3651 12
365 416 28 3272 14
319 201 28 2626 14
307 183 26 3110 13
273 397 24 2968 12
409 451 22 3417 11
351 563 20 3296 10
556 148 24 3385 12
722 1 31 4829 14
742 447 26 3745 13
509 508 33 2555 16
554 390 32 2151 16
96 111 32 4182 15
402 54 41 4336 16
543 257 22 2454 11
785 225 26 4472 13
241 52 26 3166 13
398 353 30 3243 15
315 502 32 3577 14
550 148 32 6480 15
690 428 16 2760 8
72 22 14 2893 7
444 45 22 5153 11
33 376 14 1932 7
172 112 32 2386 16
744 288 20 3155 10
54 254 26 2766 13
549 325 28 3073 14
85 61 24 2844 12
378 583 30 4765 15
567 535 30 3826 15
272 219 32 3401 15
335 263 20 3007 10
484 339 30 3426 15
351 280 20 2377 10
411 125 28 3829 14
553 351 26 3026 13
645 17 30 5324 14
4 437 32 3843 16
516 237 28 2969 14
682 587 24 4315 12
531 188 27 4374 13
580 180 32 2303 16
336 296 28 3339 14
388 407 20 1873 10
582 452 6 1333 3
800 487 2 1544 1
473 168 28 4245 14
774 161 24 4502 12
381 352 30 3729 15
663 170 30 3759 14
586 348 28 3196 14
777 22 2 1129 1
125 495 26 2751 13
638 302 30 3778 15
719 164 28 6236 14
443 28 23 5286 10
688 241 24 2319 12
729 75 24 3371 12
629 83 34 6577 15
108 141 28 4307 14
592 352 28 4236 14
627 97 22 3075 11
565 65 26 3333 13
690 390 22 3303 11
500 98 22 2702 11
319 531 20 3150 10
78 56 29 4334 13
379 297 31 3042 15
798 415 10 3081 5
263 568 30 4638 14
209 435 24 2238 12
261 486 28 3098 14
10 16 0 1000 0
249 503 26 3906 13
411 272 0 1000 0
235 322 26 3964 13
233 426 24 3805 11
1 525 4 1276 2
251 574 28 4421 14
699 544 26 4060 13
275 132 30 3654 15
522 106 26 3168 13
217 127 28 2523 14
124 123 24 3032 12
554 204 0 1000 0
643 285 20 3029 10
346 249 32 2390 16
453 252 30 3660 15
39 525 20 3618 10
549 190 28 2689 14
382 216 28 2789 14
556 503 22 3525 11
701 48 27 5790 13
235 600 27 5169 13
196 420 22 5000 11
173 128 26 3244 13
580 96 25 3025 12
225 507 24 2254 12
787 201 8 2275 4
369 382 30 2632 15
261 298 28 2418 14
654 174 20 1912 10
546 134 26 2717 13
237 43 26 3569 13
407 395 20 2352 10
196 351 30 4670 15
429 71 32 2952 16
443 142 26 3471 13
666 120 36 4811 16
119 224 34 4301 16
26 231 28 4207 14
676 270 18 2896 9
641 510 22 2767 11
10 458 21 3221 10
781 548 21 3918 10
193 31 22 2041 11
712 387 28 4834 14
789 100 0 1000 0
18 416 28 3762 14
33 525 18 3844 9
165 564 28 4674 14
209 564 30 5415 14
357 299 33 2140 16
250 207 28 3280 14
60 174 30 3854 15
470 477 32 4329 15
2 56 12 2149 6
738 359 14 2589 7
139 32 22 2581 11
153 558 26 2538 13
90 432 0 1000 0
554 268 28 3391 14
438 304 33 2959 16
678 54 10 1869 5
253 189 28 3190 14
474 446 26 2772 13
351 523 24 3875 12
327 221 36 3755 16
318 471 23 3750 11
162 428 22 3266 11
14 291 33 6267 15
603 84 26 4729 13
748 594 2 1063 1
526 180 25 4205 12
367 571 30 3816 15
219 300 36 5739 15
222 401 18 1939 9
57 422 26 4294 13
615 357 28 4374 14
117 541 16 2838 8
374 340 16 2475 8
246 401 24 3796 12
478 440 18 2754 9
718 237 2 1075 1
48 304 14 2439 7
317 408 6 1897 3
790 87 26 4010 13
522 528 22 3942 11
291 491 28 3531 14
484 43 30 2797 15
321 590 22 3668 11
216 188 28 4494 14
550 191 24 3013 12
337 436 18 2809 9
139 341 22 3670 11
362 426 32 2750 16
385 279 32 6277 14
123 341 18 2786 9
198 547 30 3486 15
648 19 31 3892 15
498 115 32 2617 16
230 466 22 3709 11
745 179 20 2541 10
781 146 24 3909 12
733 316 28 3476 14
331 66 26 3703 13
311 480 26 4280 13
151 393 27 3661 13
506 358 26 4329 13
305 545 28 3719 13
459 345 26 3485 13
267 581 14 2419 7
641 469 10 1561 5
208 420 20 3471 10
672 518 28 4257 14
626 240 26 3728 13
779 446 20 2905 10
496 453 28 4598 14
773 106 30 7253 14
665 299 33 4436 16
176 115 28 3228 14
678 315 18 3049 9
309 337 24 3339 12
791 442 10 2953 5
418 384 18 2398 9
133 135 26 3476 13
200 292 23 3007 11
108 274 30 4369 15
171 69 28 4716 14
92 480 30 4663 14
572 176 26 3831 13
382 203 24 4150 12
158 129 28 2854 14
222 348 2 1490 1
434 110 24 3021 12
796 337 0 1000 0
108 181 28 4950 13
362 120 33 3810 15
564 257 24 2581 12
712 152 23 4745 10
77 174 14 2012 7
678 83 32 3246 16
350 404 28 3551 14
240 99 20 3185 10
139 229 26 3077 13
463 539 30 3365 15
467 135 26 2863 13
471 137 24 3521 12
714 8 12 3060 6
723 494 30 2785 15
76 401 22 3242 11
551 242 28 3309 14
708 539 28 3161 14
610 65 12 2082 6
181 132 30 3413 15
529 428 30 4366 15
579 502 26 2627 13
432 306 26 3569 13
792 4 18 4073 9
737 586 20 2745 10
616 135 31 2472 15
539 256 26 3874 13
722 193 28 5181 14
206 19 0 1000 0
575 376 20 3255 10
397 554 26 3939 12
559 538 28 3644 14
42 309 26 4142 13
567 296 28 3121 14
170 560 24 3538 12
133 375 28 3182 14
772 553 23 4951 11
15 445 18 3421 9
251 272 30 2143 15
176 398 16 2531 8
616 154 29 4005 13
667 482 28 3696 14
787 129 24 6137 11
440 14 26 4193 13
717 260 26 4139 13
127 535 20 3723 10
524 100 24 3130 12
336 144 28 3285 14
264 122 20 3162 10
641 452 16 2334 8
636 578 0 1000 0
407 482 24 3114 12
33 306 18 3535 9
390 17 29 4587 12
36 256 18 2406 9
701 248 28 3684 14
598 90 4 1601 2
203 344 28 3636 14
34 201 28 4247 14
278 380 22 3071 11
386 187 26 2919 13
408 171 32 3425 16
69 380 33 5696 15
145 297 22 3054 11
129 49 14 3145 7
593 576 28 3380 14
360 166 26 3814 13
282 17 14 2785 7
698 279 12 2271 6
177 427 32 4451 14
614 16 28 3235 14
20 244 28 4263 14
77 167 20 2148 10
135 99 20 2972 10
228 496 24 3367 12
290 167 12 2251 6
217 18 31 4250 14
290 124 29 3249 14
613 400 26 3901 13
267 249 30 3862 15
140 449 26 3329 13
778 200 26 2674 13
431 493 24 2158 12
794 144 21 3905 10
519 523 10 1995 5
314 275 30 3117 15
370 412 30 3915 15
204 44 34 6372 15
740 189 34 2836 16
642 286 25 3052 12
633 533 24 4136 12
644 21 26 5357 12
715 84 0 1000 0
134 217 24 2293 12
7 391 4 1645 2
369 196 28 3402 14
384 185 28 2752 14
642 123 20 1783 10
582 396 20 2091 10
518 348 30 3292 15
404 455 2 1014 1
53 569 12 2545 6
565 172 22 4029 11
500 509 0 1000 0
122 350 30 3604 15
132 593 22 2156 11
291 14 2 1658 1
692 413 20 2315 10
724 194 22 3230 11
737 376 28 4115 14
314 392 20 2229 10
151 97 20 2970 10
65 367 26 4062 13
457 579 22 2702 11
490 48 18 2532 9
388 336 24 4169 12
643 148 28 4274 14
485 577 20 3019 10
127 452 26 3135 13
148 374 18 2691 9
183 413 30 4429 15
132 569 12 2297 6
74 135 20 3223 10
771 211 28 4138 14
531 108 22 3037 11
738 129 31 4818 15
181 134 24 2374 12
667 148 28 3586 14
378 585 10 3026 5
578 461 30 4621 15
393 234 26 3065 13
340 204 30 4759 15
647 170 24 4248 12
