# Starting test run
x y points n_ticks consumed_balls
334 247 14261 1178 987
795 471 139520 1252 986
665 250 56164 1187 990
740 1 82494 1276 988
642 466 35702 1213 991
548 121 44725 1205 992
93 323 58423 1191 984
473 353 25179 1214 990
41 494 81244 1254 989
169 28 65607 1224 993
60 160 107956 1268 973
7 222 133984 1338 979
261 502 40241 1234 984
294 242 13898 1213 989
101 434 152163 1204 983
539 593 58176 1299 986
128 247 39442 1184 977
574 585 81790 1253 985
24 146 74203 1308 983
568 25 80913 1211 984
296 331 19986 1228 978
379 105 29924 1238 984
679 285 48459 1309 979
717 349 43337 1267 990
86 367 41016 1188 991
558 340 20962 1206 981
366 33 40299 1163 990
438 305 22571 1442 989
111 79 89769 1292 982
385 189 16130 1133 982
140 563 66013 1212 984
135 582 133359 1191 985
731 85 120974 1271 989
467 220 18831 1228 989
432 148 25470 1176 991
643 316 26989 1176 984
675 274 38844 1130 979
747 395 70538 1202 984
689 104 77349 1263 983
545 120 45967 1175 984
60 247 49984 1220 983
251 305 20176 1246 985
555 277 29168 1169 983
618 374 25476 1211 988
21 169 155040 1285 989
19 408 68932 1247 987
568 272 28320 1193 990
559 123 26582 1148 980
456 477 27679 1159 971
236 176 49038 1129 980
54 600 549848 1235 993
720 339 491833 1221 986
611 338 103821 1296 989
351 140 23934 1178 986
217 341 19482 1199 993
254 99 45129 1238 982
123 439 147784 1280 992
195 200 42625 1260 992
335 128 23115 1215 984
384 102 37567 1188 982
440 438 31425 1248 983
103 246 68741 1213 982
306 240 18538 1169 990
730 276 112991 1311 979
110 348 114489 1182 983
338 172 15943 1207 987
319 522 37072 1152 978
334 65 34913 1206 975
795 268 94292 1374 986
733 439 141426 1256 984
573 179 24090 1364 987
148 232 38489 1248 973
85 558 129732 1199 985
630 138 57977 1199 981
51 355 102486 1243 985
214 303 41833 1212 983
337 234 23525 1260 988
407 324 24434 1229 977
729 139 69746 1217 982
657 61 264965 1293 980
652 63 102633 1227 991
217 541 79426 1199 982
591 399 36770 1285 979
782 593 257102 1353 982
764 281 209543 1221 974
793 235 118154 1226 984
29 126 94627 1217 986
596 351 25974 1166 985
357 13 28983 1240 991
222 11 66513 1309 984
211 492 50194 1313 985
320 173 20055 1319 988
423 433 19823 1201 983
434 343 20813 1228 992
433 161 24719 1202 986
253 135 37051 1323 984
360 356 25426 1195 985
550 298 35429 1251 979
213 343 27443 1203 982
583 487 44749 1212 982
449 494 32785 1198 985
229 229 46535 1257 980
78 18 206997 1245 986
417 350 21444 1192 985
387 546 43377 1249 987
254 180 49489 1247 985
558 436 36444 1161 985
5 135 153867 1185 983
442 232 15487 1220 980
489 121 24803 1256 975
105 287 65915 1187 988
158 339 86495 1171 991
468 173 18984 1244 990
200 282 31961 1166 987
239 575 56436 1197 986
279 569 40445 1235 986
229 107 36658 1182 985
457 526 26057 1233 977
777 528 373437 1190 987
711 150 78457 1214 988
154 384 36103 1161 978
383 592 37716 1210 981
365 308 19902 1220 985
203 437 32405 1144 980
193 137 38063 1334 991
559 327 32310 1264 992
304 405 50612 1349 986
508 374 23685 1260 976
135 466 93416 1282 994
797 244 99374 1270 986
619 396 31963 1209 978
318 157 38411 1279 987
198 146 126455 1240 974
667 288 42397 1247 980
386 508 32055 1172 987
274 392 23945 1232 991
461 29 53845 1290 987
287 226 56669 1188 982
70 135 87891 1206 978
77 187 153930 1315 980
449 588 47661 1207 987
155 466 46256 1257 984
634 338 47480 1186 984
345 585 50897 1179 973
383 171 19129 1136 982
731 122 94432 1255 988
551 31 61046 1121 981
157 382 36132 1237 986
250 410 34538 1222 990
219 39 95494 1226 989
331 239 26575 1214 987
384 33 48206 1266 975
189 429 37040 1173 988
296 524 33651 1289 984
468 467 40200 1252 993
191 457 49001 1167 982
602 178 30221 1229 987
596 574 117717 1232 985
81 262 83313 1202 979
670 474 62674 1138 985
300 80 42012 1261 989
441 578 48592 1285 982
633 182 46403 1249 993
400 333 12933 1257 993
256 154 24148 1222 987
471 312 15473 1185 984
143 73 115362 1330 989
606 273 30839 1147 974
632 8 83160 1161 984
20 458 112251 1235 990
544 514 46757 1204 983
115 57 111173 1171 985
268 93 28580 1182 983
783 372 96767 1245 980
182 81 44789 1336 988
336 39 65779 1358 983
136 368 34928 1218 987
340 293 17129 1246 984
438 578 102962 1166 988
137 508 51624 1207 991
557 38 53832 1189 987
545 264 44212 1192 991
680 577 378842 1251 987
379 136 24184 1188 978
344 34 68680 1292 989
273 168 22081 1165 982
491 385 18145 1196 992
190 332 34742 1125 977
139 350 39334 1173 986
554 548 69247 1241 973
422 528 55157 1324 987
435 435 25200 1211 987
357 464 28433 1379 988
95 8 160625 1246 977
163 574 110053 1246 983
656 8 331374 1257 998
86 361 53105 1230 974
271 181 43609 1191 984
750 523 125923 1133 978
342 310 20326 1214 990
6 203 187645 1280 983
520 511 32753 1213 987
30 365 339881 1248 985
588 564 144226 1208 986
394 380 27299 1229 980
761 143 111633 1197 989
324 300 14267 1178 982
652 441 26230 1253 979
547 455 50385 1250 983
756 222 91769 1286 981
746 341 95339 1171 986
625 73 49401 1241 985
340 445 34314 1228 985
146 462 44098 1218 990
314 97 26811 1185 982
626 581 90192 1184 986
93 457 93237 1187 981
286 150 27307 1143 988
273 9 36915 1208 986
754 562 245758 1214 985
441 392 18301 1141 984
328 215 15897 1193 990
778 379 159771 1224 985
352 356 15109 1185 995
574 23 42699 1247 988
142 189 55905 1161 989
638 455 67715 1273 985
682 359 47418 1258 987
426 535 66164 1254 982
22 250 89037 1251 985
632 384 36312 1249 988
633 445 64488 1231 987
434 122 41382 1363 986
451 591 50399 1162 991
6 376 96558 1191 987
445 498 33308 1198 992
335 223 17179 1194 990
208 454 44066 1275 976
772 152 248660 1230 982
635 590 96403 1231 991
723 453 94963 1306 986
246 437 28444 1308 983
588 317 23979 1185 982
205 200 31335 1141 993
303 583 92705 1265 987
388 236 17812 1271 984
173 293 29308 1269 983
257 345 21450 1219 989
638 188 91302 1280 988
541 405 23692 1238 978
791 312 159170 1363 985
382 150 26946 1299 992
617 481 74297 1225 983
657 118 115294 1157 981
560 580 44567 1163 989
22 267 73310 1209 980
363 73 62874 1240 980
659 78 59916 1166 987
244 216 25273 1294 985
46 184 190823 1277 987
378 402 27818 1199 987
612 437 30725 1174 976
435 492 45032 1227 991
187 144 62129 1147 968
573 215 36170 1225 988
384 111 21563 1191 986
582 305 41032 1211 983
9 377 187780 1348 984
94 356 60619 1182 983
393 260 20975 1223 994
12 36 190305 1275 978
191 96 144426 1190 982
166 176 36202 1214 987
780 304 114425 1241 991
209 387 71146 1238 982
62 547 100752 1169 980
300 60 34191 1181 986
149 555 63775 1205 983
354 466 46354 1244 982
430 4 51023 1176 988
36 448 55216 1184 989
68 357 282998 1196 983
393 352 17353 1258 984
711 41 214313 1199 984
573 176 30081 1184 985
542 100 35170 1217 987
155 453 147682 1244 983
175 409 41769 1220 992
605 225 42969 1273 986
87 85 116616 1229 980
394 595 52918 1327 985
793 399 361297 1304 980
456 504 26064 1254 990
686 135 70255 1167 981
278 42 60500 1132 978
662 402 42321 1193 982
462 446 24454 1145 982
189 432 48812 1264 992
103 70 100894 1200 986
346 548 43920 1205 980
510 182 24876 1184 992
95 129 44299 1161 976
483 383 17706 1238 992
46 67 102848 1311 987
414 274 16958 1140 977
706 531 85287 1182 985
179 178 32942 1309 985
22 44 1383822 1290 985
241 465 37497 1286 976
95 13 88136 1180 992
271 127 60995 1220 989
524 162 23377 1283 980
77 457 74731 1253 987
336 44 58998 1221 981
715 392 64921 1212 986
403 214 25674 1298 986
748 438 80013 1283 987
538 337 25809 1165 985
152 464 56998 1275 988
182 193 30298 1194 990
729 479 123272 1306 987
644 445 57024 1191 987
45 330 90516 1228 990
739 459 328237 1125 982
753 394 121049 1243 985
493 113 24053 1221 986
792 277 76644 1187 990
226 571 58095 1172 978
529 536 32207 1248 988
286 511 31430 1282 976
427 253 14322 1189 976
182 143 39605 1212 990
3 455 169764 1244 995
503 196 22140 1203 982
746 251 43121 1195 991
349 425 24531 1173 978
154 406 42886 1267 982
9 244 115460 1178 984
96 241 80228 1150 985
467 338 22056 1238 982
715 386 42943 1211 983
284 283 26711 1233 989
133 555 112959 1224 989
56 582 193946 1180 989
797 168 52316 1180 985
600 404 57180 1276 978
34 510 307249 1203 988
94 506 83755 1220 983
173 498 131231 1275 985
150 511 74507 1207 984
505 527 33803 1195 982
497 573 41976 1204 981
32 370 95757 1230 986
7 578 246993 1241 985
784 4 191778 1234 986
147 162 48600 1225 977
2 506 270753 1194 989
73 532 111315 1229 983
279 333 17907 1147 988
757 78 100532 1153 995
364 251 15518 1269 986
638 503 59769 1172 986
248 392 18626 1248 985
15 365 67902 1229 987
147 73 120918 1233 988
148 119 74848 1270 987
564 33 54125 1183 990
416 51 32729 1211 990
371 82 27619 1216 983
649 277 29008 1185 984
346 180 17884 1219 981
362 125 25129 1440 980
629 595 47442 1234 987
50 514 350686 1360 993
414 342 13379 1166 990
662 81 57530 1224 981
218 231 23262 1179 988
704 588 173508 1239 986
628 434 44216 1208 989
662 259 83498 1196 984
796 550 140239 1373 987
36 135 302059 1266 988
482 562 28848 1261 983
271 5 50810 1196 987
782 485 141056 1159 985
249 551 56751 1191 981
732 581 184969 1175 989
744 550 310111 1203 977
22 491 80105 1192 983
686 167 53779 1215 986
274 445 40441 1258 993
241 246 31755 1175 985
691 56 104528 1217 987
403 459 17371 1314 968
431 249 21455 1240 980
16 280 81988 1256 975
482 554 37746 1334 983
369 510 30324 1193 988
490 56 38434 1221 994
749 334 143816 1397 984
221 322 32259 1210 993
265 591 174419 1272 989
705 519 68702 1188 982
675 440 47583 1153 984
116 508 76909 1256 988
166 590 84798 1214 986
174 453 43317 1220 987
383 178 30349 1269 981
266 421 17846 1289 991
717 561 129377 1180 986
300 526 50518 1232 989
573 16 99154 1318 988
481 56 28041 1208 982
691 56 82928 1184 986
733 587 113668 1327 980
338 130 85451 1227 984
244 551 131618 1201 987
145 160 47276 1189 981
593 497 54137 1193 988
798 38 129657 1140 982
762 183 153095 1229 983
210 352 19225 1212 977
686 355 87704 1300 980
786 463 158749 1296 988
193 70 41799 1223 985
499 299 16943 1157 984
560 325 29116 1254 979
795 407 337490 1183 992
481 475 44242 1261 991
105 338 108759 1364 977
631 552 79136 1423 979
136 170 51119 1232 981
634 423 69650 1206 982
283 53 56905 1221 984
482 19 98170 1193 986
167 447 34676 1291 979
761 255 159820 1203 981
90 101 83490 1203 992
603 19 59312 1234 986
124 398 155930 1183 989
324 403 17706 1190 986
156 203 124799 1234 992
590 343 17790 1263 984
788 206 58754 1238 992
17 441 316152 1295 978
44 409 94403 1228 981
694 478 48754 1210 992
666 540 119642 1199 977
515 177 25494 1239 989
701 86 89770 1235 984
187 594 66713 1210 986
550 372 18959 1221 988
166 101 54880 1219 983
293 66 105203 1198 986
194 255 26075 1145 980
539 204 35193 1266 982
179 404 62409 1372 979
569 387 21425 1240 984
430 129 33129 1170 995
174 274 26639 1186 989
458 335 26688 1264 987
19 375 96401 1231 987
649 383 33901 1205 986
425 36 48375 1205 998
226 412 21606 1223 983
612 112 513548 1754 987
489 6 95837 1232 987
433 122 23002 1286 992
84 169 61027 1337 983
642 121 45778 1189 980
362 310 27798 1153 981
173 154 39930 1233 978
712 583 134745 1242 989
730 467 78040 1168 986
449 479 33142 1272 982
217 584 116261 1199 984
194 141 56960 1210 990
636 359 39948 1181 991
439 539 37636 1295 984
111 448 62035 1196 979
415 98 27044 1243 981
12 209 215797 1157 993
309 485 22377 1286 988
80 315 83948 1155 983
102 469 173844 1220 985
69 416 44433 1183 982
354 281 13234 1251 981
151 130 60297 1311 989
213 385 39762 1183 987
244 586 1240596 1157 982
647 201 45921 1269 989
34 404 131828 1245 977
707 521 147614 1323 987
167 58 40245 1241 988
698 589 178946 1261 991
653 59 52618 1266 982
555 245 25065 1250 987
620 238 31730 1211 992
575 143 43280 1265 991
19 47 191157 1188 988
229 511 57966 1201 985
345 350 17321 1169 987
674 195 59205 1191 979
677 75 93335 1180 974
439 295 14918 1217 983
764 212 136370 1155 991
754 300 309528 1220 984
1 506 196736 1206 990
568 352 30260 1156 984
518 296 20970 1181 987
759 86 181364 1254 986
206 468 25943 1325 985
375 307 18124 1327 989
135 569 286716 1184 986
277 559 50359 1376 984
294 372 29500 1224 989
153 404 26807 1178 983
437 424 16572 1275 976
713 168 88168 1196 982
603 113 52130 1189 988
774 599 256169 1258 979
493 407 22160 1258 981
559 124 52900 1213 976
728 524 175374 1205 984
716 94 120253 1274 976
489 416 18032 1217 987
658 108 48030 1184 984
786 122 257595 1189 980
742 318 123349 1288 981
117 77 55035 1173 984
158 208 26672 1266 991
134 223 45213 1257 987
96 243 59262 1171 975
111 60 57621 1267 992
715 348 46985 1192 992
392 363 17125 1185 984
542 257 17095 1213 985
301 337 15177 1288 987
716 168 87037 1200 987
52 416 103069 1296 983
569 484 71844 1276 981
544 312 26501 1212 970
101 124 86854 1240 987
734 440 105693 1228 984
382 435 18205 1256 985
420 434 21688 1203 981
718 374 60382 1229 988
752 468 171795 1359 975
319 251 22091 1208 986
771 567 242283 1187 982
792 424 134733 1212 990
598 163 34652 1242 974
655 497 75918 1196 992
223 210 29532 1267 980
473 242 17261 1209 988
397 367 20012 1302 983
275 359 23206 1320 978
740 500 90993 1217 988
19 543 263573 1235 974
6 304 71679 1251 978
762 428 87912 1221 990
173 145 46427 1211 981
218 379 31269 1198 979
483 207 26508 1207 981
723 225 49820 1212 980
758 220 76546 1214 990
225 156 95712 1281 988
71 269 64008 1313 977
300 390 20732 1428 987
466 340 20329 1197 987
563 447 33953 1331 984
512 518 39584 1292 988
751 330 179817 1275 989
557 434 24579 1279 984
177 332 28963 1200 986
784 241 241734 1280 982
667 477 57606 1176 981
714 78 169186 1296 982
511 203 18395 1145 987
643 448 121165 1276 983
286 448 31628 1212 987
708 44 207955 1182 985
48 218 101959 1190 993
391 346 16487 1347 986
318 494 22088 1298 996
319 385 15661 1232 981
52 492 102831 1197 992
135 193 52801 1200 988
497 300 24301 1189 988
144 129 52330 1350 987
377 467 30511 1256 978
393 293 21097 1290 985
712 369 58916 1257 983
115 553 113684 1214 988
100 24 122715 1270 978
389 166 29699 1274 980
789 594 230479 1286 990
716 443 54459 1249 990
676 311 45701 1345 980
350 526 44707 1196 986
246 162 29072 1213 993
674 341 58949 1205 990
27 458 103270 1173 987
136 271 59281 1275 973
672 354 39932 1292 987
523 12 46143 1304 979
766 64 131418 1173 983
217 44 91593 1194 991
317 151 29774 1204 988
743 264 86697 1294 977
765 26 97787 1517 979
62 132 65009 1161 992
511 405 30253 1178 971
197 260 38825 1198 985
32 288 119422 1297 976
740 227 158290 1389 980
489 53 32421 1158 985
736 375 61439 1400 986
516 73 60888 1182 993
14 30 139278 1329 982
164 482 75617 1216 977
796 229 108735 1284 991
494 31 52912 1260 975
383 338 18475 1158 985
200 148 47964 1362 984
458 572 45516 1324 986
91 18 102990 1289 984
695 292 154620 1197 987
751 527 169310 1252 976
723 304 49478 1237 985
33 319 103203 1288 985
44 113 102516 1211 987
416 103 28492 1199 974
715 209 67197 1370 982
33 165 73069 1175 981
389 173 24319 1374 982
438 13 47460 1231 986
480 468 35547 1232 983
481 465 27011 1251 980
149 325 37991 1254 989
58 230 94253 1191 976
301 309 18782 1229 988
476 169 23486 1254 985
9 266 112573 1223 982
439 214 19391 1184 985
484 256 24630 1162 990
473 216 25677 1137 983
505 112 20686 1254 984
305 558 90023 1182 992
218 553 38941 1198 981
498 244 44133 1203 981
645 166 35511 1225 986
675 571 152358 1170 982
131 596 166825 1463 984
285 398 37272 1245 983
143 86 77154 1198 982
110 112 50223 1220 991
381 250 29097 1214 983
338 379 15564 1200 980
572 315 28262 1215 986
513 380 35797 1185 982
14 124 130652 1201 992
681 235 40078 1229 985
261 353 18046 1164 980
212 293 22397 1227 986
63 523 86001 1222 989
472 369 23025 1160 979
500 11 104024 1191 987
506 206 20928 1158 981
575 286 24932 1297 999
199 44 170203 1232 982
229 78 46358 1267 988
554 266 27964 1189 985
72 288 81120 1346 985
576 84 34877 1154 985
87 547 99094 1227 988
766 458 126024 1185 988
377 545 58304 1257 981
553 527 32360 1264 987
130 26 64838 1371 986
398 189 16797 1164 975
294 82 37746 1255 990
42 192 175206 1213 988
341 287 15383 1172 979
694 153 81800 1202 988
737 208 109829 1182 989
250 533 38458 1229 982
422 590 45902 1217 981
207 49 73880 1180 990
79 330 45611 1197 973
67 562 98757 1291 992
114 417 62582 1191 988
699 447 59098 1222 985
243 160 23485 1301 988
741 302 74739 1308 991
260 533 53907 1224 981
461 114 27494 1153 992
652 375 38358 1282 982
551 51 57444 1242 989
725 51 149932 1197 977
591 432 32818 1284 987
718 315 81952 1154 984
414 139 40166 1214 986
399 275 16657 1299 987
515 413 22010 1249 982
709 356 74614 1232 988
203 499 45258 1169 991
788 495 191034 1207 988
648 265 58776 1268 988
133 451 61580 1176 992
727 78 50386 1240 985
648 408 35216 1185 976
788 202 101927 1230 983
273 313 17378 1179 979
182 451 43685 1196 981
610 549 49030 1248 977
758 572 171623 1300 983
620 557 67055 1214 978
281 29 50327 1248 991
484 451 39079 1216 989
340 439 27546 1213 984
65 589 82028 1277 980
441 387 24218 1279 983
255 80 84793 1323 986
379 30 27699 1193 985
244 40 53139 1175 981
532 471 21810 1193 987
158 496 59315 1252 984
108 25 247121 1336 980
691 491 81151 1164 979
65 131 63582 1173 993
12 316 96984 1190 991
110 407 109113 1231 984
31 281 106036 1195 985
788 189 104112 1307 990
269 383 23119 1227 980
428 252 13965 1180 990
168 222 33986 1151 973
684 568 108267 1154 978
197 81 72165 1224 983
442 436 22124 1279 988
276 390 22768 1228 981
303 547 54921 1223 987
607 42 137023 1220 984
9 171 140065 1200 985
175 299 29477 1191 976
273 392 18549 1175 984
154 395 52302 1276 983
537 52 44267 1194 989
60 45 126668 1382 992
687 425 90156 1261 983
260 167 31755 1192 984
426 132 31606 1197 982
105 386 50222 1217 986
600 492 41148 1215 984
541 425 45564 1206 992
162 227 101335 1231 986
36 412 122446 1203 982
133 322 52295 1174 979
207 488 32729 1204 987
4 161 240495 1181 988
596 372 44736 1228 993
549 445 29884 1148 980
126 240 50271 1213 982
438 350 21861 1254 989
216 560 70406 1204 982
73 103 131263 1280 987
675 581 85423 1341 986
793 283 57327 1183 992
108 134 125744 1182 984
44 352 118154 1216 977
183 63 42152 1168 984
601 6 120772 1267 987
351 27 25957 1184 979
414 441 16987 1385 982
188 103 62690 1223 984
635 82 46901 1194 985
344 192 17471 1180 983
729 307 138069 1203 985
68 270 79320 1290 985
22 356 137053 1198 985
149 2 89754 1264 981
324 184 17555 1270 991
730 368 86022 1178 982
1 6 175457 1233 982
519 311 16732 1211 991
529 163 20094 1187 990
774 119 85309 1237 985
437 33 57337 1186 989
579 4 102746 1237 979
16 341 149742 1247 982
458 56 51389 1205 991
139 124 101999 1207 979
334 76 44720 1226 989
720 118 80063 1239 984
759 372 138072 1226 991
710 147 73122 1198 986
763 141 125890 1288 982
369 505 19076 1192 990
266 274 19225 1370 980
424 577 43948 1232 986
150 69 52702 1261 986
775 552 722586 1283 982
